Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-11-11 00:00:00+00:00,6611.2998046875,6632.60009765625,6605.2998046875,6627.39990234375,764945500,0.0,0.0
2014-11-12 00:00:00+00:00,6627.39990234375,6629.2998046875,6588.89990234375,6611.0,703040700,0.0,0.0
2014-11-13 00:00:00+00:00,6611.0,6645.89990234375,6596.89990234375,6635.5,721388700,0.0,0.0
2014-11-14 00:00:00+00:00,6635.5,6654.39990234375,6610.10009765625,6654.39990234375,627535100,0.0,0.0
2014-11-17 00:00:00+00:00,6654.39990234375,6681.60009765625,6616.10009765625,6672.0,537365300,0.0,0.0
2014-11-18 00:00:00+00:00,6672.0,6714.10009765625,6671.7998046875,6709.10009765625,653233800,0.0,0.0
2014-11-19 00:00:00+00:00,6709.10009765625,6718.89990234375,6678.10009765625,6696.60009765625,802689100,0.0,0.0
2014-11-20 00:00:00+00:00,6696.60009765625,6696.7998046875,6641.10009765625,6678.89990234375,640496600,0.0,0.0
2014-11-21 00:00:00+00:00,6678.89990234375,6773.10009765625,6678.89990234375,6750.7998046875,845575400,0.0,0.0
2014-11-24 00:00:00+00:00,6750.7998046875,6764.0,6720.10009765625,6729.7998046875,680406300,0.0,0.0
2014-11-25 00:00:00+00:00,6729.7998046875,6750.89990234375,6709.2998046875,6731.10009765625,907288200,0.0,0.0
2014-11-26 00:00:00+00:00,6731.10009765625,6765.0,6718.5,6729.2001953125,586890500,0.0,0.0
2014-11-27 00:00:00+00:00,6729.2001953125,6749.89990234375,6713.7998046875,6723.39990234375,517208400,0.0,0.0
2014-11-28 00:00:00+00:00,6723.39990234375,6734.7001953125,6667.10009765625,6722.60009765625,839390500,0.0,0.0
2014-12-01 00:00:00+00:00,6722.60009765625,6722.60009765625,6637.39990234375,6656.39990234375,728046400,0.0,0.0
2014-12-02 00:00:00+00:00,6656.39990234375,6744.2998046875,6656.39990234375,6742.10009765625,654954300,0.0,0.0
2014-12-03 00:00:00+00:00,6742.10009765625,6753.2001953125,6713.7998046875,6716.60009765625,707002000,0.0,0.0
2014-12-04 00:00:00+00:00,6716.60009765625,6734.0,6672.7001953125,6679.39990234375,699897800,0.0,0.0
2014-12-05 00:00:00+00:00,6679.39990234375,6751.2998046875,6679.39990234375,6742.7998046875,678464700,0.0,0.0
2014-12-08 00:00:00+00:00,6742.7998046875,6742.7998046875,6672.2001953125,6672.2001953125,513903800,0.0,0.0
2014-12-09 00:00:00+00:00,6672.2001953125,6672.2001953125,6529.5,6529.5,951132300,0.0,0.0
2014-12-10 00:00:00+00:00,6529.5,6565.7998046875,6500.0,6500.0,692354700,0.0,0.0
2014-12-11 00:00:00+00:00,6500.0,6521.7001953125,6441.2998046875,6461.7001953125,757393100,0.0,0.0
2014-12-12 00:00:00+00:00,6461.7001953125,6461.7001953125,6297.39990234375,6300.60009765625,793966500,0.0,0.0
2014-12-15 00:00:00+00:00,6300.60009765625,6356.2998046875,6182.7001953125,6182.7001953125,985776000,0.0,0.0
2014-12-16 00:00:00+00:00,6182.7001953125,6331.7998046875,6144.7001953125,6331.7998046875,1037451400,0.0,0.0
2014-12-17 00:00:00+00:00,6331.7998046875,6359.7001953125,6240.2998046875,6336.5,745851900,0.0,0.0
2014-12-18 00:00:00+00:00,6336.5,6466.0,6336.5,6466.0,967411900,0.0,0.0
2014-12-19 00:00:00+00:00,6466.0,6566.89990234375,6466.0,6545.2998046875,1144608500,0.0,0.0
2014-12-22 00:00:00+00:00,6545.2998046875,6621.0,6545.2998046875,6576.7001953125,483625300,0.0,0.0
2014-12-23 00:00:00+00:00,6576.7001953125,6620.5,6576.7001953125,6598.2001953125,380283900,0.0,0.0
2014-12-24 00:00:00+00:00,6598.2001953125,6618.10009765625,6586.10009765625,6609.89990234375,253486900,0.0,0.0
2014-12-29 00:00:00+00:00,6609.89990234375,6652.0,6587.89990234375,6633.5,350346200,0.0,0.0
2014-12-30 00:00:00+00:00,6633.5,6633.5,6528.89990234375,6547.0,337948000,0.0,0.0
2014-12-31 00:00:00+00:00,6547.0,6578.2001953125,6547.0,6566.10009765625,125563600,0.0,0.0
2015-01-02 00:00:00+00:00,6566.10009765625,6607.89990234375,6510.60009765625,6547.7998046875,367562200,0.0,0.0
2015-01-05 00:00:00+00:00,6547.7998046875,6576.7001953125,6404.5,6417.2001953125,728001100,0.0,0.0
2015-01-06 00:00:00+00:00,6417.2001953125,6452.7001953125,6328.60009765625,6366.5,769463100,0.0,0.0
2015-01-07 00:00:00+00:00,6366.5,6459.7001953125,6366.5,6419.7998046875,688211500,0.0,0.0
2015-01-08 00:00:00+00:00,6419.7998046875,6580.7998046875,6419.7998046875,6570.0,882740200,0.0,0.0
2015-01-09 00:00:00+00:00,6570.0,6570.2001953125,6471.39990234375,6501.10009765625,738488500,0.0,0.0
2015-01-12 00:00:00+00:00,6501.10009765625,6542.39990234375,6447.89990234375,6501.39990234375,602313100,0.0,0.0
2015-01-13 00:00:00+00:00,6501.39990234375,6558.7998046875,6465.2001953125,6542.2001953125,673572900,0.0,0.0
2015-01-14 00:00:00+00:00,6542.2001953125,6542.2001953125,6353.7001953125,6388.5,971256900,0.0,0.0
2015-01-15 00:00:00+00:00,6388.5,6498.7998046875,6298.2001953125,6498.7998046875,980049600,0.0,0.0
2015-01-16 00:00:00+00:00,6498.7998046875,6553.2001953125,6443.2998046875,6550.2998046875,805741900,0.0,0.0
2015-01-19 00:00:00+00:00,6550.2998046875,6598.89990234375,6548.0,6585.5,537915700,0.0,0.0
2015-01-20 00:00:00+00:00,6585.5,6640.39990234375,6585.5,6620.10009765625,677002900,0.0,0.0
2015-01-21 00:00:00+00:00,6620.10009765625,6728.0,6620.10009765625,6728.0,847589600,0.0,0.0
2015-01-22 00:00:00+00:00,6728.0,6808.2001953125,6726.2001953125,6796.60009765625,926018400,0.0,0.0
2015-01-23 00:00:00+00:00,6796.60009765625,6841.7001953125,6796.60009765625,6832.7998046875,839368300,0.0,0.0
2015-01-26 00:00:00+00:00,6832.7998046875,6855.89990234375,6790.10009765625,6852.39990234375,611915000,0.0,0.0
2015-01-27 00:00:00+00:00,6852.39990234375,6865.0,6773.5,6811.60009765625,713907000,0.0,0.0
2015-01-28 00:00:00+00:00,6811.60009765625,6863.0,6777.10009765625,6825.89990234375,779603800,0.0,0.0
2015-01-29 00:00:00+00:00,6825.89990234375,6825.89990234375,6750.2001953125,6810.60009765625,704517100,0.0,0.0
2015-01-30 00:00:00+00:00,6810.60009765625,6844.0,6749.39990234375,6749.39990234375,799357300,0.0,0.0
2015-02-02 00:00:00+00:00,6749.39990234375,6795.5,6732.0,6782.60009765625,757554400,0.0,0.0
2015-02-03 00:00:00+00:00,6782.60009765625,6886.2998046875,6782.39990234375,6871.7998046875,855708500,0.0,0.0
2015-02-04 00:00:00+00:00,6871.7998046875,6883.5,6804.10009765625,6860.0,817845800,0.0,0.0
2015-02-05 00:00:00+00:00,6860.0,6870.10009765625,6808.2001953125,6865.89990234375,731200400,0.0,0.0
2015-02-06 00:00:00+00:00,6865.89990234375,6886.2001953125,6835.5,6853.39990234375,648533700,0.0,0.0
2015-02-09 00:00:00+00:00,6853.39990234375,6853.39990234375,6778.0,6837.2001953125,620697200,0.0,0.0
2015-02-10 00:00:00+00:00,6837.2001953125,6843.89990234375,6788.89990234375,6829.10009765625,773108400,0.0,0.0
2015-02-11 00:00:00+00:00,6829.10009765625,6838.2998046875,6786.10009765625,6818.2001953125,623275800,0.0,0.0
2015-02-12 00:00:00+00:00,6818.2001953125,6854.60009765625,6817.2001953125,6828.10009765625,809863300,0.0,0.0
2015-02-13 00:00:00+00:00,6828.10009765625,6887.60009765625,6828.10009765625,6873.5,734854200,0.0,0.0
2015-02-16 00:00:00+00:00,6873.5,6878.7001953125,6851.7998046875,6857.10009765625,415979100,0.0,0.0
2015-02-17 00:00:00+00:00,6857.10009765625,6898.10009765625,6819.7998046875,6898.10009765625,612932700,0.0,0.0
2015-02-18 00:00:00+00:00,6898.10009765625,6921.2998046875,6876.2998046875,6898.10009765625,677405400,0.0,0.0
2015-02-19 00:00:00+00:00,6898.10009765625,6907.2998046875,6858.7001953125,6888.89990234375,641759700,0.0,0.0
2015-02-20 00:00:00+00:00,6888.89990234375,6920.5,6884.7998046875,6915.2001953125,764028800,0.0,0.0
2015-02-23 00:00:00+00:00,6915.2001953125,6943.60009765625,6885.89990234375,6912.2001953125,680805600,0.0,0.0
2015-02-24 00:00:00+00:00,6912.2001953125,6958.89990234375,6899.60009765625,6949.60009765625,831640000,0.0,0.0
2015-02-25 00:00:00+00:00,6949.60009765625,6955.39990234375,6904.89990234375,6935.39990234375,697704800,0.0,0.0
2015-02-26 00:00:00+00:00,6935.39990234375,6950.0,6920.5,6949.7001953125,782087000,0.0,0.0
2015-02-27 00:00:00+00:00,6949.7001953125,6967.2001953125,6929.7998046875,6946.7001953125,881579100,0.0,0.0
2015-03-02 00:00:00+00:00,6946.7001953125,6974.2998046875,6924.2998046875,6940.60009765625,778879400,0.0,0.0
2015-03-03 00:00:00+00:00,6940.60009765625,6963.60009765625,6889.10009765625,6889.10009765625,784037600,0.0,0.0
2015-03-04 00:00:00+00:00,6889.10009765625,6919.2001953125,6862.89990234375,6919.2001953125,741168200,0.0,0.0
2015-03-05 00:00:00+00:00,6919.2001953125,6968.60009765625,6914.10009765625,6961.10009765625,798406800,0.0,0.0
2015-03-06 00:00:00+00:00,6961.10009765625,6961.2001953125,6911.7998046875,6911.7998046875,748637900,0.0,0.0
2015-03-09 00:00:00+00:00,6911.7998046875,6911.7998046875,6859.7998046875,6876.5,670579200,0.0,0.0
2015-03-10 00:00:00+00:00,6876.5,6876.89990234375,6702.7998046875,6702.7998046875,887272000,0.0,0.0
2015-03-11 00:00:00+00:00,6702.7998046875,6739.0,6693.7998046875,6721.5,746833900,0.0,0.0
2015-03-12 00:00:00+00:00,6721.5,6799.7998046875,6721.5,6761.10009765625,845927100,0.0,0.0
2015-03-13 00:00:00+00:00,6761.10009765625,6777.7998046875,6713.5,6740.60009765625,710321200,0.0,0.0
2015-03-16 00:00:00+00:00,6740.60009765625,6809.10009765625,6740.60009765625,6804.10009765625,685731900,0.0,0.0
2015-03-17 00:00:00+00:00,6804.10009765625,6846.89990234375,6798.5,6837.60009765625,757362800,0.0,0.0
2015-03-18 00:00:00+00:00,6837.60009765625,6945.2001953125,6837.2998046875,6945.2001953125,772632700,0.0,0.0
2015-03-19 00:00:00+00:00,6945.2001953125,6982.7998046875,6929.7001953125,6962.2998046875,809174400,0.0,0.0
2015-03-20 00:00:00+00:00,6962.2998046875,7024.2001953125,6960.7998046875,7022.5,1419421400,0.0,0.0
2015-03-23 00:00:00+00:00,7022.5,7037.7001953125,6991.39990234375,7037.7001953125,673591200,0.0,0.0
2015-03-24 00:00:00+00:00,7037.7001953125,7065.10009765625,7012.5,7019.7001953125,702620900,0.0,0.0
2015-03-25 00:00:00+00:00,7019.7001953125,7035.10009765625,6983.89990234375,6991.0,645837600,0.0,0.0
2015-03-26 00:00:00+00:00,6991.0,6991.0,6876.7998046875,6895.2998046875,936518300,0.0,0.0
2015-03-27 00:00:00+00:00,6895.2998046875,6910.60009765625,6839.89990234375,6855.0,736697300,0.0,0.0
2015-03-30 00:00:00+01:00,6855.0,6914.60009765625,6855.0,6891.39990234375,639393900,0.0,0.0
2015-03-31 00:00:00+01:00,6891.39990234375,6910.10009765625,6765.10009765625,6773.0,900335700,0.0,0.0
2015-04-01 00:00:00+01:00,6773.0,6856.39990234375,6765.39990234375,6809.5,800482200,0.0,0.0
2015-04-02 00:00:00+01:00,6809.5,6849.89990234375,6801.2998046875,6833.5,575894800,0.0,0.0
2015-04-07 00:00:00+01:00,6833.5,6967.7001953125,6833.5,6961.7998046875,704104300,0.0,0.0
2015-04-08 00:00:00+01:00,6961.7998046875,7012.10009765625,6931.60009765625,6937.39990234375,865524000,0.0,0.0
2015-04-09 00:00:00+01:00,6937.39990234375,7017.0,6937.39990234375,7015.39990234375,698600800,0.0,0.0
2015-04-10 00:00:00+01:00,7015.39990234375,7095.39990234375,7015.39990234375,7089.7998046875,801926500,0.0,0.0
2015-04-13 00:00:00+01:00,7089.7998046875,7089.7998046875,7046.7001953125,7064.2998046875,592637100,0.0,0.0
2015-04-14 00:00:00+01:00,7064.2998046875,7086.10009765625,7044.60009765625,7075.2998046875,669927300,0.0,0.0
2015-04-15 00:00:00+01:00,7075.2998046875,7111.7001953125,7058.2998046875,7096.7998046875,722590500,0.0,0.0
2015-04-16 00:00:00+01:00,7096.7998046875,7119.39990234375,7057.7001953125,7060.5,750900800,0.0,0.0
2015-04-17 00:00:00+01:00,7060.5,7093.5,6979.2998046875,6994.60009765625,776519900,0.0,0.0
2015-04-20 00:00:00+01:00,6994.60009765625,7067.7998046875,6994.60009765625,7052.10009765625,583888000,0.0,0.0
2015-04-21 00:00:00+01:00,7052.10009765625,7105.10009765625,7030.0,7062.89990234375,655787700,0.0,0.0
2015-04-22 00:00:00+01:00,7062.89990234375,7092.2998046875,6997.2001953125,7028.2001953125,785146300,0.0,0.0
2015-04-23 00:00:00+01:00,7028.2001953125,7055.2001953125,6995.7998046875,7053.7001953125,714656500,0.0,0.0
2015-04-24 00:00:00+01:00,7053.7001953125,7102.60009765625,7051.2001953125,7070.7001953125,796682000,0.0,0.0
2015-04-27 00:00:00+01:00,7070.7001953125,7122.7001953125,7025.2998046875,7104.0,679761700,0.0,0.0
2015-04-28 00:00:00+01:00,7104.0,7104.0,6984.0,7030.5,796371600,0.0,0.0
2015-04-29 00:00:00+01:00,7030.5,7058.2001953125,6945.60009765625,6946.2998046875,767322400,0.0,0.0
2015-04-30 00:00:00+01:00,6946.2998046875,6970.2998046875,6906.2001953125,6960.60009765625,906266700,0.0,0.0
2015-05-01 00:00:00+01:00,6960.60009765625,6995.39990234375,6919.39990234375,6986.0,838058900,0.0,0.0
2015-05-05 00:00:00+01:00,6986.0,7053.2001953125,6927.60009765625,6927.60009765625,1019856100,0.0,0.0
2015-05-06 00:00:00+01:00,6927.60009765625,6974.7998046875,6913.5,6933.7001953125,883946300,0.0,0.0
2015-05-07 00:00:00+01:00,6933.7001953125,6933.7001953125,6810.10009765625,6887.0,945024800,0.0,0.0
2015-05-08 00:00:00+01:00,6887.0,7046.7998046875,6885.7998046875,7046.7998046875,1385914100,0.0,0.0
2015-05-11 00:00:00+01:00,7046.7998046875,7083.7001953125,7025.2001953125,7029.89990234375,792210200,0.0,0.0
2015-05-12 00:00:00+01:00,7029.89990234375,7029.89990234375,6887.5,6933.7998046875,839991900,0.0,0.0
2015-05-13 00:00:00+01:00,6933.7998046875,6989.89990234375,6920.7001953125,6949.60009765625,795743700,0.0,0.0
2015-05-14 00:00:00+01:00,6949.60009765625,6977.89990234375,6884.60009765625,6973.0,603503300,0.0,0.0
2015-05-15 00:00:00+01:00,6973.0,7009.39990234375,6937.10009765625,6960.5,703827400,0.0,0.0
2015-05-18 00:00:00+01:00,6960.5,7015.5,6931.60009765625,6968.89990234375,614216300,0.0,0.0
2015-05-19 00:00:00+01:00,6968.89990234375,7011.39990234375,6968.89990234375,6995.10009765625,778022500,0.0,0.0
2015-05-20 00:00:00+01:00,6995.10009765625,7018.7001953125,6962.10009765625,7007.2998046875,825148300,0.0,0.0
2015-05-21 00:00:00+01:00,7007.2998046875,7026.0,6994.2998046875,7013.5,565597600,0.0,0.0
2015-05-22 00:00:00+01:00,7013.5,7061.7001953125,7013.5,7031.7001953125,621811200,0.0,0.0
2015-05-26 00:00:00+01:00,7031.7001953125,7039.60009765625,6930.2998046875,6949.0,672679700,0.0,0.0
2015-05-27 00:00:00+01:00,6949.0,7054.10009765625,6948.60009765625,7033.2998046875,648739500,0.0,0.0
2015-05-28 00:00:00+01:00,7033.2998046875,7049.60009765625,7005.89990234375,7040.89990234375,606689900,0.0,0.0
2015-05-29 00:00:00+01:00,7040.89990234375,7069.89990234375,6967.89990234375,6984.39990234375,1177305700,0.0,0.0
2015-06-01 00:00:00+01:00,6984.39990234375,7037.60009765625,6942.7001953125,6953.60009765625,694968900,0.0,0.0
2015-06-02 00:00:00+01:00,6953.60009765625,6972.2998046875,6872.10009765625,6928.2998046875,864607700,0.0,0.0
2015-06-03 00:00:00+01:00,6928.2998046875,6985.7001953125,6901.7998046875,6950.5,701168000,0.0,0.0
2015-06-04 00:00:00+01:00,6950.5,6950.5,6839.0,6859.2001953125,783604900,0.0,0.0
2015-06-05 00:00:00+01:00,6859.2001953125,6859.2001953125,6785.2001953125,6804.60009765625,754508500,0.0,0.0
2015-06-08 00:00:00+01:00,6804.60009765625,6827.2001953125,6781.7001953125,6790.0,539187300,0.0,0.0
2015-06-09 00:00:00+01:00,6790.0,6803.7998046875,6736.89990234375,6753.7998046875,682109200,0.0,0.0
2015-06-10 00:00:00+01:00,6753.7998046875,6843.60009765625,6734.2001953125,6830.2998046875,818584900,0.0,0.0
2015-06-11 00:00:00+01:00,6830.2998046875,6870.2001953125,6807.2998046875,6846.7001953125,678574100,0.0,0.0
2015-06-12 00:00:00+01:00,6846.7001953125,6846.7001953125,6760.10009765625,6784.89990234375,592427400,0.0,0.0
2015-06-15 00:00:00+01:00,6784.89990234375,6784.89990234375,6708.5,6710.5,557004700,0.0,0.0
2015-06-16 00:00:00+01:00,6710.5,6723.5,6656.89990234375,6710.10009765625,718299200,0.0,0.0
2015-06-17 00:00:00+01:00,6710.10009765625,6731.5,6666.0,6680.60009765625,685273800,0.0,0.0
2015-06-18 00:00:00+01:00,6680.60009765625,6707.89990234375,6625.2001953125,6707.89990234375,773442100,0.0,0.0
2015-06-19 00:00:00+01:00,6707.89990234375,6759.2998046875,6691.7998046875,6710.5,1273130400,0.0,0.0
2015-06-22 00:00:00+01:00,6710.5,6825.7001953125,6710.5,6825.7001953125,749484400,0.0,0.0
2015-06-23 00:00:00+01:00,6825.7001953125,6856.5,6825.7001953125,6834.89990234375,580137000,0.0,0.0
2015-06-24 00:00:00+01:00,6834.89990234375,6873.39990234375,6834.2998046875,6844.7998046875,668257700,0.0,0.0
2015-06-25 00:00:00+01:00,6844.7998046875,6869.0,6798.7998046875,6807.7998046875,655333800,0.0,0.0
2015-06-26 00:00:00+01:00,6807.7998046875,6807.7998046875,6731.10009765625,6753.7001953125,597278600,0.0,0.0
2015-06-29 00:00:00+01:00,6753.7001953125,6753.7001953125,6598.60009765625,6620.5,762752000,0.0,0.0
2015-06-30 00:00:00+01:00,6620.5,6620.7998046875,6521.0,6521.0,882243000,0.0,0.0
2015-07-01 00:00:00+01:00,6521.0,6637.2998046875,6521.0,6608.60009765625,789588400,0.0,0.0
2015-07-02 00:00:00+01:00,6608.60009765625,6647.7001953125,6600.39990234375,6630.5,590421700,0.0,0.0
2015-07-03 00:00:00+01:00,6630.5,6630.7998046875,6572.5,6585.7998046875,448998200,0.0,0.0
2015-07-06 00:00:00+01:00,6585.7998046875,6585.7998046875,6506.7001953125,6535.7001953125,610644900,0.0,0.0
2015-07-07 00:00:00+01:00,6535.7001953125,6543.7998046875,6432.2001953125,6432.2001953125,767758000,0.0,0.0
2015-07-08 00:00:00+01:00,6432.2001953125,6515.10009765625,6430.39990234375,6490.7001953125,913111000,0.0,0.0
2015-07-09 00:00:00+01:00,6490.7001953125,6594.2001953125,6490.7001953125,6581.60009765625,764973200,0.0,0.0
2015-07-10 00:00:00+01:00,6581.60009765625,6687.60009765625,6581.60009765625,6673.39990234375,699409100,0.0,0.0
2015-07-13 00:00:00+01:00,6673.39990234375,6743.10009765625,6673.39990234375,6738.0,643184300,0.0,0.0
2015-07-14 00:00:00+01:00,6738.0,6753.7998046875,6710.60009765625,6753.7998046875,595318500,0.0,0.0
2015-07-15 00:00:00+01:00,6753.7998046875,6775.89990234375,6728.5,6753.7998046875,549549300,0.0,0.0
2015-07-16 00:00:00+01:00,6753.7998046875,6805.10009765625,6752.10009765625,6796.5,587458400,0.0,0.0
2015-07-17 00:00:00+01:00,6796.5,6799.7998046875,6764.7998046875,6775.10009765625,584213200,0.0,0.0
2015-07-20 00:00:00+01:00,6775.10009765625,6813.39990234375,6772.10009765625,6788.7001953125,419532500,0.0,0.0
2015-07-21 00:00:00+01:00,6788.7001953125,6800.10009765625,6758.7998046875,6769.10009765625,556304800,0.0,0.0
2015-07-22 00:00:00+01:00,6769.10009765625,6769.10009765625,6653.39990234375,6667.2998046875,693476700,0.0,0.0
2015-07-23 00:00:00+01:00,6667.2998046875,6711.5,6644.89990234375,6655.0,632287000,0.0,0.0
2015-07-24 00:00:00+01:00,6655.0,6684.7998046875,6574.0,6579.7998046875,644793200,0.0,0.0
2015-07-27 00:00:00+01:00,6579.7998046875,6589.5,6495.7001953125,6505.10009765625,678322600,0.0,0.0
2015-07-28 00:00:00+01:00,6505.10009765625,6569.5,6505.10009765625,6555.2998046875,709236100,0.0,0.0
2015-07-29 00:00:00+01:00,6555.2998046875,6634.0,6555.2998046875,6631.0,820041700,0.0,0.0
2015-07-30 00:00:00+01:00,6631.0,6697.39990234375,6631.0,6668.89990234375,778087100,0.0,0.0
2015-07-31 00:00:00+01:00,6668.89990234375,6705.39990234375,6646.2998046875,6696.2998046875,958422600,0.0,0.0
